ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,total_E
855,1.712e-06,39.573,68921,8e+08,-8.64238e-19,-8.64238e-19,-8.64238e-19,1.64971e-12,9261,1e+08,1.7425e-17,1.7425e-17,1.7425e-17,1.77318e-11,5.75338e-11,7.69153e-11
856,1.714e-06,39.6063,68921,8e+08,-9.37315e-19,-9.37315e-19,-9.37315e-19,1.65347e-12,9261,1e+08,1.74877e-17,1.74877e-17,1.74877e-17,1.77564e-11,5.75042e-11,7.6914e-11
857,1.716e-06,39.6397,68921,8e+08,-9.50553e-19,-9.50553e-19,-9.50553e-19,1.65723e-12,9261,1e+08,1.74966e-17,1.74966e-17,1.74966e-17,1.77792e-11,5.74781e-11,7.69145e-11
858,1.718e-06,39.6741,68921,8e+08,-1.0368e-18,-1.0368e-18,-1.0368e-18,1.661e-12,9261,1e+08,1.75207e-17,1.75207e-17,1.75207e-17,1.78002e-11,5.74545e-11,7.69156e-11
859,1.72e-06,39.7078,68921,8e+08,-1.00799e-18,-1.00799e-18,-1.00799e-18,1.66477e-12,9261,1e+08,1.75519e-17,1.75519e-17,1.75519e-17,1.78197e-11,5.74327e-11,7.69172e-11
860,1.722e-06,39.7435,68921,8e+08,-1.15324e-18,-1.15324e-18,-1.15324e-18,1.66854e-12,9261,1e+08,1.75936e-17,1.75936e-17,1.75936e-17,1.78374e-11,5.7413e-11,7.69189e-11
861,1.724e-06,39.9259,68921,8e+08,-1.20341e-18,-1.20341e-18,-1.20341e-18,1.67232e-12,9261,1e+08,1.75596e-17,1.75596e-17,1.75596e-17,1.78532e-11,5.73951e-11,7.69206e-11
862,1.726e-06,39.959,68921,8e+08,-1.13595e-18,-1.13595e-18,-1.13595e-18,1.67611e-12,9261,1e+08,1.75908e-17,1.75908e-17,1.75908e-17,1.78683e-11,5.73785e-11,7.6923e-11
863,1.728e-06,39.9928,68921,8e+08,-1.16229e-18,-1.16229e-18,-1.16229e-18,1.67989e-12,9261,1e+08,1.76117e-17,1.76117e-17,1.76117e-17,1.78816e-11,5.7363e-11,7.69245e-11
864,1.73e-06,40.0257,68921,8e+08,-1.06062e-18,-1.06062e-18,-1.06062e-18,1.68369e-12,9261,1e+08,1.76474e-17,1.76474e-17,1.76474e-17,1.78932e-11,5.73491e-11,7.6926e-11
865,1.732e-06,40.0584,68921,8e+08,-9.93379e-19,-9.93379e-19,-9.93379e-19,1.68748e-12,9261,1e+08,1.76086e-17,1.76086e-17,1.76086e-17,1.79039e-11,5.73361e-11,7.69275e-11
866,1.734e-06,40.0925,68921,8e+08,-9.9232e-19,-9.9232e-19,-9.9232e-19,1.69128e-12,9261,1e+08,1.75976e-17,1.75976e-17,1.75976e-17,1.79138e-11,5.73234e-11,7.69285e-11
867,1.736e-06,40.1258,68921,8e+08,-9.94074e-19,-9.94074e-19,-9.94074e-19,1.69509e-12,9261,1e+08,1.7603e-17,1.7603e-17,1.7603e-17,1.79226e-11,5.73131e-11,7.69308e-11
868,1.738e-06,40.1586,68921,8e+08,-9.11989e-19,-9.11989e-19,-9.11989e-19,1.69889e-12,9261,1e+08,1.75932e-17,1.75932e-17,1.75932e-17,1.79292e-11,5.73042e-11,7.69322e-11
869,1.74e-06,40.1921,68921,8e+08,-9.41422e-19,-9.41422e-19,-9.41422e-19,1.70271e-12,9261,1e+08,1.75844e-17,1.75844e-17,1.75844e-17,1.79341e-11,5.72971e-11,7.69339e-11
870,1.742e-06,40.2266,68921,8e+08,-9.40844e-19,-9.40844e-19,-9.40844e-19,1.70652e-12,9261,1e+08,1.75747e-17,1.75747e-17,1.75747e-17,1.79381e-11,5.72928e-11,7.69374e-11
871,1.744e-06,40.4177,68921,8e+08,-9.74134e-19,-9.74134e-19,-9.74134e-19,1.71035e-12,9261,1e+08,1.75601e-17,1.75601e-17,1.75601e-17,1.79397e-11,5.7292e-11,7.69421e-11
872,1.746e-06,40.4518,68921,8e+08,-1.10088e-18,-1.10088e-18,-1.10088e-18,1.71417e-12,9261,1e+08,1.75254e-17,1.75254e-17,1.75254e-17,1.79389e-11,5.72931e-11,7.69462e-11
873,1.748e-06,40.4858,68921,8e+08,-1.10404e-18,-1.10404e-18,-1.10404e-18,1.718e-12,9261,1e+08,1.75012e-17,1.75012e-17,1.75012e-17,1.79372e-11,5.72954e-11,7.69507e-11
874,1.75e-06,40.5203,68921,8e+08,-1.12112e-18,-1.12112e-18,-1.12112e-18,1.72184e-12,9261,1e+08,1.74643e-17,1.74643e-17,1.74643e-17,1.7933e-11,5.73004e-11,7.69552e-11
875,1.752e-06,40.5538,68921,8e+08,-1.18742e-18,-1.18742e-18,-1.18742e-18,1.72568e-12,9261,1e+08,1.74307e-17,1.74307e-17,1.74307e-17,1.79262e-11,5.73084e-11,7.69603e-11
876,1.754e-06,40.5868,68921,8e+08,-1.12807e-18,-1.12807e-18,-1.12807e-18,1.72952e-12,9261,1e+08,1.73756e-17,1.73756e-17,1.73756e-17,1.79168e-11,5.73193e-11,7.69656e-11
877,1.756e-06,40.6198,68921,8e+08,-1.09643e-18,-1.09643e-18,-1.09643e-18,1.73337e-12,9261,1e+08,1.73193e-17,1.73193e-17,1.73193e-17,1.79058e-11,5.73303e-11,7.69695e-11
878,1.758e-06,40.653,68921,8e+08,-1.09363e-18,-1.09363e-18,-1.09363e-18,1.73722e-12,9261,1e+08,1.72485e-17,1.72485e-17,1.72485e-17,1.7892e-11,5.73436e-11,7.69728e-11
879,1.76e-06,40.6855,68921,8e+08,-9.91367e-19,-9.91367e-19,-9.91367e-19,1.74108e-12,9261,1e+08,1.71633e-17,1.71633e-17,1.71633e-17,1.78758e-11,5.73593e-11,7.69761e-11
880,1.762e-06,40.7214,68921,8e+08,-1.05227e-18,-1.05227e-18,-1.05227e-18,1.74494e-12,9261,1e+08,1.71033e-17,1.71033e-17,1.71033e-17,1.78566e-11,5.73783e-11,7.69799e-11
881,1.764e-06,40.9008,68921,8e+08,-1.14174e-18,-1.14174e-18,-1.14174e-18,1.74881e-12,9261,1e+08,1.70445e-17,1.70445e-17,1.70445e-17,1.7835e-11,5.74018e-11,7.69857e-11
882,1.766e-06,40.9394,68921,8e+08,-1.14086e-18,-1.14086e-18,-1.14086e-18,1.75268e-12,9261,1e+08,1.69715e-17,1.69715e-17,1.69715e-17,1.78111e-11,5.74293e-11,7.69931e-11
883,1.768e-06,40.9735,68921,8e+08,-1.10382e-18,-1.10382e-18,-1.10382e-18,1.75655e-12,9261,1e+08,1.69032e-17,1.69032e-17,1.69032e-17,1.77844e-11,5.74589e-11,7.69999e-11
884,1.77e-06,41.0068,68921,8e+08,-1.06989e-18,-1.06989e-18,-1.06989e-18,1.76044e-12,9261,1e+08,1.6816e-17,1.6816e-17,1.6816e-17,1.77553e-11,5.74892e-11,7.70049e-11
885,1.772e-06,41.04,68921,8e+08,-9.82478e-19,-9.82478e-19,-9.82478e-19,1.76432e-12,9261,1e+08,1.67314e-17,1.67314e-17,1.67314e-17,1.77236e-11,5.75194e-11,7.70073e-11
886,1.774e-06,41.0729,68921,8e+08,-9.87986e-19,-9.87986e-19,-9.87986e-19,1.76821e-12,9261,1e+08,1.6649e-17,1.6649e-17,1.6649e-17,1.76899e-11,5.75505e-11,7.70087e-11
887,1.776e-06,41.107,68921,8e+08,-9.86058e-19,-9.86058e-19,-9.86058e-19,1.77211e-12,9261,1e+08,1.6486e-17,1.6486e-17,1.6486e-17,1.76533e-11,5.75837e-11,7.70091e-11
888,1.778e-06,41.1403,68921,8e+08,-9.33295e-19,-9.33295e-19,-9.33295e-19,1.77601e-12,9261,1e+08,1.63744e-17,1.63744e-17,1.63744e-17,1.76147e-11,5.76176e-11,7.70083e-11
889,1.78e-06,41.1735,68921,8e+08,-9.49772e-19,-9.49772e-19,-9.49772e-19,1.77992e-12,9261,1e+08,1.62938e-17,1.62938e-17,1.62938e-17,1.75742e-11,5.76523e-11,7.70064e-11
890,1.782e-06,41.2081,68921,8e+08,-9.35609e-19,-9.35609e-19,-9.35609e-19,1.78383e-12,9261,1e+08,1.61052e-17,1.61052e-17,1.61052e-17,1.75315e-11,5.76879e-11,7.70032e-11
891,1.784e-06,41.3475,68921,8e+08,-1.09545e-18,-1.09545e-18,-1.09545e-18,1.78775e-12,9261,1e+08,1.60068e-17,1.60068e-17,1.60068e-17,1.74871e-11,5.77238e-11,7.69987e-11
892,1.786e-06,41.4128,68921,8e+08,-1.11898e-18,-1.11898e-18,-1.11898e-18,1.79167e-12,9261,1e+08,1.59007e-17,1.59007e-17,1.59007e-17,1.74407e-11,5.77615e-11,7.69939e-11
893,1.788e-06,41.4475,68921,8e+08,-9.4836e-19,-9.4836e-19,-9.4836e-19,1.79559e-12,9261,1e+08,1.57645e-17,1.57645e-17,1.57645e-17,1.73912e-11,5.78021e-11,7.69889e-11
894,1.79e-06,41.4807,68921,8e+08,-9.3371e-19,-9.3371e-19,-9.3371e-19,1.79953e-12,9261,1e+08,1.55902e-17,1.55902e-17,1.55902e-17,1.73393e-11,5.7845e-11,7.69838e-11
895,1.792e-06,41.5116,68921,8e+08,-1.03e-18,-1.03e-18,-1.03e-18,1.80346e-12,9261,1e+08,1.54257e-17,1.54257e-17,1.54257e-17,1.72863e-11,5.78902e-11,7.69799e-11
896,1.794e-06,41.5433,68921,8e+08,-1.02639e-18,-1.02639e-18,-1.02639e-18,1.80741e-12,9261,1e+08,1.53047e-17,1.53047e-17,1.53047e-17,1.72314e-11,5.79394e-11,7.69782e-11
897,1.796e-06,41.5745,68921,8e+08,-9.65611e-19,-9.65611e-19,-9.65611e-19,1.81135e-12,9261,1e+08,1.51282e-17,1.51282e-17,1.51282e-17,1.71738e-11,5.7992e-11,7.69771e-11
898,1.798e-06,41.6055,68921,8e+08,-9.98202e-19,-9.98202e-19,-9.98202e-19,1.81531e-12,9261,1e+08,1.49428e-17,1.49428e-17,1.49428e-17,1.71136e-11,5.8047e-11,7.69759e-11
899,1.8e-06,41.6388,68921,8e+08,-1.01644e-18,-1.01644e-18,-1.01644e-18,1.81927e-12,9261,1e+08,1.479e-17,1.479e-17,1.479e-17,1.70518e-11,5.81047e-11,7.69758e-11
900,1.802e-06,41.691,68921,8e+08,-9.48356e-19,-9.48356e-19,-9.48356e-19,1.82323e-12,9261,1e+08,1.46446e-17,1.46446e-17,1.46446e-17,1.69884e-11,5.81643e-11,7.69759e-11
901,1.804e-06,41.8656,68921,8e+08,-9.11474e-19,-9.11474e-19,-9.11474e-19,1.8272e-12,9261,1e+08,1.45011e-17,1.45011e-17,1.45011e-17,1.69229e-11,5.82266e-11,7.69766e-11
902,1.806e-06,41.896,68921,8e+08,-9.44288e-19,-9.44288e-19,-9.44288e-19,1.83118e-12,9261,1e+08,1.43591e-17,1.43591e-17,1.43591e-17,1.68569e-11,5.82905e-11,7.69786e-11
903,1.808e-06,41.9265,68921,8e+08,-9.19035e-19,-9.19035e-19,-9.19035e-19,1.83516e-12,9261,1e+08,1.41988e-17,1.41988e-17,1.41988e-17,1.6789e-11,5.83561e-11,7.69803e-11
904,1.81e-06,41.958,68921,8e+08,-9.18195e-19,-9.18195e-19,-9.18195e-19,1.83915e-12,9261,1e+08,1.41108e-17,1.41108e-17,1.41108e-17,1.6721e-11,5.84215e-11,7.69816e-11
905,1.812e-06,41.9887,68921,8e+08,-9.24115e-19,-9.24115e-19,-9.24115e-19,1.84314e-12,9261,1e+08,1.39586e-17,1.39586e-17,1.39586e-17,1.66562e-11,5.84818e-11,7.69811e-11
906,1.814e-06,42.0187,68921,8e+08,-9.61203e-19,-9.61203e-19,-9.61203e-19,1.84714e-12,9261,1e+08,1.37712e-17,1.37712e-17,1.37712e-17,1.65918e-11,5.85414e-11,7.69804e-11
907,1.816e-06,42.0489,68921,8e+08,-8.52499e-19,-8.52499e-19,-8.52499e-19,1.85114e-12,9261,1e+08,1.36127e-17,1.36127e-17,1.36127e-17,1.65265e-11,5.86009e-11,7.69786e-11
908,1.818e-06,42.079,68921,8e+08,-9.65372e-19,-9.65372e-19,-9.65372e-19,1.85515e-12,9261,1e+08,1.34507e-17,1.34507e-17,1.34507e-17,1.64606e-11,5.86608e-11,7.69765e-11
909,1.82e-06,42.1095,68921,8e+08,-9.46859e-19,-9.46859e-19,-9.46859e-19,1.85917e-12,9261,1e+08,1.32978e-17,1.32978e-17,1.32978e-17,1.63936e-11,5.87212e-11,7.6974e-11
910,1.822e-06,42.1413,68921,8e+08,-8.76576e-19,-8.76576e-19,-8.76576e-19,1.86319e-12,9261,1e+08,1.31142e-17,1.31142e-17,1.31142e-17,1.63286e-11,5.87793e-11,7.69712e-11
911,1.824e-06,42.2819,68921,8e+08,-8.72581e-19,-8.72581e-19,-8.72581e-19,1.86722e-12,9261,1e+08,1.29519e-17,1.29519e-17,1.29519e-17,1.62638e-11,5.88378e-11,7.69688e-11
912,1.826e-06,42.3127,68921,8e+08,-7.21682e-19,-7.21682e-19,-7.21682e-19,1.87125e-12,9261,1e+08,1.27389e-17,1.27389e-17,1.27389e-17,1.62013e-11,5.88942e-11,7.69668e-11
913,1.828e-06,42.3445,68921,8e+08,-7.27409e-19,-7.27409e-19,-7.27409e-19,1.87529e-12,9261,1e+08,1.25452e-17,1.25452e-17,1.25452e-17,1.61403e-11,5.89491e-11,7.69647e-11
914,1.83e-06,42.3764,68921,8e+08,-7.52014e-19,-7.52014e-19,-7.52014e-19,1.87933e-12,9261,1e+08,1.23558e-17,1.23558e-17,1.23558e-17,1.60825e-11,5.90002e-11,7.6962e-11
915,1.832e-06,42.4074,68921,8e+08,-7.74582e-19,-7.74582e-19,-7.74582e-19,1.88338e-12,9261,1e+08,1.21015e-17,1.21015e-17,1.21015e-17,1.60244e-11,5.90502e-11,7.6958e-11
916,1.834e-06,42.4379,68921,8e+08,-8.10008e-19,-8.10008e-19,-8.10008e-19,1.88744e-12,9261,1e+08,1.18888e-17,1.18888e-17,1.18888e-17,1.5967e-11,5.9101e-11,7.69554e-11
917,1.836e-06,42.468,68921,8e+08,-8.36361e-19,-8.36361e-19,-8.36361e-19,1.8915e-12,9261,1e+08,1.16409e-17,1.16409e-17,1.16409e-17,1.591e-11,5.91519e-11,7.69534e-11
918,1.838e-06,42.4955,68921,8e+08,-8.43048e-19,-8.43048e-19,-8.43048e-19,1.89557e-12,9261,1e+08,1.14364e-17,1.14364e-17,1.14364e-17,1.58527e-11,5.92016e-11,7.69499e-11
919,1.84e-06,42.5231,68921,8e+08,-7.31796e-19,-7.31796e-19,-7.31796e-19,1.89964e-12,9261,1e+08,1.12567e-17,1.12567e-17,1.12567e-17,1.57966e-11,5.92512e-11,7.69474e-11
920,1.842e-06,42.5522,68921,8e+08,-5.99283e-19,-5.99283e-19,-5.99283e-19,1.90372e-12,9261,1e+08,1.10489e-17,1.10489e-17,1.10489e-17,1.57407e-11,5.9301e-11,7.69455e-11
921,1.844e-06,42.6923,68921,8e+08,-5.80448e-19,-5.80448e-19,-5.80448e-19,1.9078e-12,9261,1e+08,1.08365e-17,1.08365e-17,1.08365e-17,1.56857e-11,5.93514e-11,7.6945e-11
922,1.846e-06,42.7492,68921,8e+08,-6.72758e-19,-6.72758e-19,-6.72758e-19,1.91189e-12,9261,1e+08,1.0599e-17,1.0599e-17,1.0599e-17,1.56311e-11,5.94012e-11,7.69441e-11
923,1.848e-06,42.7861,68921,8e+08,-6.59837e-19,-6.59837e-19,-6.59837e-19,1.91598e-12,9261,1e+08,1.03645e-17,1.03645e-17,1.03645e-17,1.5577e-11,5.94525e-11,7.69454e-11
924,1.85e-06,42.8169,68921,8e+08,-6.3867e-19,-6.3867e-19,-6.3867e-19,1.92008e-12,9261,1e+08,1.01542e-17,1.01542e-17,1.01542e-17,1.55242e-11,5.95027e-11,7.6947e-11
925,1.852e-06,42.844,68921,8e+08,-7.35524e-19,-7.35524e-19,-7.35524e-19,1.92419e-12,9261,1e+08,9.91391e-18,9.91391e-18,9.91391e-18,1.54714e-11,5.95519e-11,7.69475e-11
926,1.854e-06,42.8707,68921,8e+08,-6.82646e-19,-6.82646e-19,-6.82646e-19,1.9283e-12,9261,1e+08,9.7012e-18,9.7012e-18,9.7012e-18,1.542e-11,5.96005e-11,7.69488e-11
927,1.856e-06,42.896,68921,8e+08,-6.44826e-19,-6.44826e-19,-6.44826e-19,1.93241e-12,9261,1e+08,9.45432e-18,9.45432e-18,9.45432e-18,1.53688e-11,5.96475e-11,7.69488e-11
928,1.858e-06,42.9211,68921,8e+08,-6.48501e-19,-6.48501e-19,-6.48501e-19,1.93654e-12,9261,1e+08,9.19002e-18,9.19002e-18,9.19002e-18,1.53203e-11,5.96907e-11,7.69476e-11
929,1.86e-06,42.9459,68921,8e+08,-6.91965e-19,-6.91965e-19,-6.91965e-19,1.94067e-12,9261,1e+08,8.96158e-18,8.96158e-18,8.96158e-18,1.5273e-11,5.97332e-11,7.69469e-11
930,1.862e-06,42.9747,68921,8e+08,-7.61107e-19,-7.61107e-19,-7.61107e-19,1.9448e-12,9261,1e+08,8.72172e-18,8.72172e-18,8.72172e-18,1.52263e-11,5.97743e-11,7.69454e-11
931,1.864e-06,43.1076,68921,8e+08,-7.78814e-19,-7.78814e-19,-7.78814e-19,1.94894e-12,9261,1e+08,8.46481e-18,8.46481e-18,8.46481e-18,1.51829e-11,5.9812e-11,7.69438e-11
932,1.866e-06,43.1353,68921,8e+08,-6.9733e-19,-6.9733e-19,-6.9733e-19,1.95308e-12,9261,1e+08,8.2351e-18,8.2351e-18,8.2351e-18,1.51424e-11,5.98462e-11,7.69417e-11
933,1.868e-06,43.1627,68921,8e+08,-7.17334e-19,-7.17334e-19,-7.17334e-19,1.95723e-12,9261,1e+08,7.96669e-18,7.96669e-18,7.96669e-18,1.51035e-11,5.98791e-11,7.69398e-11
934,1.87e-06,43.191,68921,8e+08,-6.61531e-19,-6.61531e-19,-6.61531e-19,1.96139e-12,9261,1e+08,7.70875e-18,7.70875e-18,7.70875e-18,1.50662e-11,5.9911e-11,7.69387e-11
935,1.872e-06,43.2234,68921,8e+08,-6.76e-19,-6.76e-19,-6.76e-19,1.96555e-12,9261,1e+08,7.47824e-18,7.47824e-18,7.47824e-18,1.50304e-11,5.99406e-11,7.69365e-11
936,1.874e-06,43.2511,68921,8e+08,-6.15357e-19,-6.15357e-19,-6.15357e-19,1.96971e-12,9261,1e+08,7.21098e-18,7.21098e-18,7.21098e-18,1.49968e-11,5.99678e-11,7.69344e-11
937,1.876e-06,43.2785,68921,8e+08,-5.53493e-19,-5.53493e-19,-5.53493e-19,1.97389e-12,9261,1e+08,6.94838e-18,6.94838e-18,6.94838e-18,1.49643e-11,5.9994e-11,7.69322e-11
938,1.878e-06,43.3068,68921,8e+08,-4.86858e-19,-4.86858e-19,-4.86858e-19,1.97806e-12,9261,1e+08,6.65331e-18,6.65331e-18,6.65331e-18,1.49331e-11,6.00187e-11,7.69299e-11
939,1.88e-06,43.3342,68921,8e+08,-5.37529e-19,-5.37529e-19,-5.37529e-19,1.98224e-12,9261,1e+08,6.41112e-18,6.41112e-18,6.41112e-18,1.4903e-11,6.00409e-11,7.69262e-11
940,1.882e-06,43.3626,68921,8e+08,-4.96042e-19,-4.96042e-19,-4.96042e-19,1.98643e-12,9261,1e+08,6.14399e-18,6.14399e-18,6.14399e-18,1.48742e-11,6.00621e-11,7.69227e-11
941,1.884e-06,43.4963,68921,8e+08,-4.60176e-19,-4.60176e-19,-4.60176e-19,1.99062e-12,9261,1e+08,5.87496e-18,5.87496e-18,5.87496e-18,1.48469e-11,6.00825e-11,7.692e-11
942,1.886e-06,43.5252,68921,8e+08,-5.15629e-19,-5.15629e-19,-5.15629e-19,1.99482e-12,9261,1e+08,5.62335e-18,5.62335e-18,5.62335e-18,1.48207e-11,6.01026e-11,7.69182e-11
943,1.888e-06,43.5552,68921,8e+08,-4.7682e-19,-4.7682e-19,-4.7682e-19,1.99902e-12,9261,1e+08,5.37359e-18,5.37359e-18,5.37359e-18,1.47951e-11,6.01218e-11,7.6916e-11
944,1.89e-06,43.5853,68921,8e+08,-4.64649e-19,-4.64649e-19,-4.64649e-19,2.00323e-12,9261,1e+08,5.10562e-18,5.10562e-18,5.10562e-18,1.477e-11,6.01416e-11,7.69148e-11
945,1.892e-06,43.6135,68921,8e+08,-4.7069e-19,-4.7069e-19,-4.7069e-19,2.00744e-12,9261,1e+08,4.78216e-18,4.78216e-18,4.78216e-18,1.47455e-11,6.01599e-11,7.69129e-11
946,1.894e-06,43.6511,68921,8e+08,-4.30208e-19,-4.30208e-19,-4.30208e-19,2.01166e-12,9261,1e+08,4.54808e-18,4.54808e-18,4.54808e-18,1.47233e-11,6.01749e-11,7.69098e-11
947,1.896e-06,43.6789,68921,8e+08,-4.6453e-19,-4.6453e-19,-4.6453e-19,2.01589e-12,9261,1e+08,4.3078e-18,4.3078e-18,4.3078e-18,1.47022e-11,6.01889e-11,7.69071e-11
948,1.898e-06,43.7077,68921,8e+08,-3.11431e-19,-3.11431e-19,-3.11431e-19,2.02011e-12,9261,1e+08,4.04777e-18,4.04777e-18,4.04777e-18,1.46827e-11,6.0201e-11,7.69038e-11
949,1.9e-06,43.7398,68921,8e+08,-3.35797e-19,-3.35797e-19,-3.35797e-19,2.02435e-12,9261,1e+08,3.78616e-18,3.78616e-18,3.78616e-18,1.46639e-11,6.02141e-11,7.69023e-11
950,1.902e-06,43.806,68921,8e+08,-3.20939e-19,-3.20939e-19,-3.20939e-19,2.02859e-12,9261,1e+08,3.50397e-18,3.50397e-18,3.50397e-18,1.46459e-11,6.02253e-11,7.68998e-11
951,1.904e-06,43.9526,68921,8e+08,-3.49039e-19,-3.49039e-19,-3.49039e-19,2.03283e-12,9261,1e+08,3.24519e-18,3.24519e-18,3.24519e-18,1.4629e-11,6.02355e-11,7.68973e-11
952,1.906e-06,43.9817,68921,8e+08,-3.21319e-19,-3.21319e-19,-3.21319e-19,2.03708e-12,9261,1e+08,3.00937e-18,3.00937e-18,3.00937e-18,1.46127e-11,6.02445e-11,7.68944e-11
953,1.908e-06,44.0098,68921,8e+08,-2.80743e-19,-2.80743e-19,-2.80743e-19,2.04133e-12,9261,1e+08,2.73385e-18,2.73385e-18,2.73385e-18,1.4599e-11,6.02521e-11,7.68925e-11
954,1.91e-06,44.0382,68921,8e+08,-2.43615e-19,-2.43615e-19,-2.43615e-19,2.04559e-12,9261,1e+08,2.41778e-18,2.41778e-18,2.41778e-18,1.45862e-11,6.02591e-11,7.68908e-11
955,1.912e-06,44.0674,68921,8e+08,-3.08297e-19,-3.08297e-19,-3.08297e-19,2.04986e-12,9261,1e+08,2.142e-18,2.142e-18,2.142e-18,1.45779e-11,6.02609e-11,7.68886e-11
956,1.914e-06,44.0957,68921,8e+08,-2.66132e-19,-2.66132e-19,-2.66132e-19,2.05412e-12,9261,1e+08,1.84916e-18,1.84916e-18,1.84916e-18,1.45711e-11,6.02602e-11,7.68855e-11
957,1.916e-06,44.1238,68921,8e+08,-2.80021e-19,-2.80021e-19,-2.80021e-19,2.0584e-12,9261,1e+08,1.58675e-18,1.58675e-18,1.58675e-18,1.45664e-11,6.02584e-11,7.68832e-11
958,1.918e-06,44.1513,68921,8e+08,-3.01725e-19,-3.01725e-19,-3.01725e-19,2.06268e-12,9261,1e+08,1.27152e-18,1.27152e-18,1.27152e-18,1.45624e-11,6.02552e-11,7.68803e-11
959,1.92e-06,44.1786,68921,8e+08,-3.21102e-19,-3.21102e-19,-3.21102e-19,2.06696e-12,9261,1e+08,9.9869e-19,9.9869e-19,9.9869e-19,1.45607e-11,6.02507e-11,7.68784e-11
960,1.922e-06,44.2077,68921,8e+08,-1.98502e-19,-1.98502e-19,-1.98502e-19,2.07125e-12,9261,1e+08,7.19268e-19,7.19268e-19,7.19268e-19,1.45614e-11,6.02439e-11,7.68766e-11
961,1.924e-06,44.3787,68921,8e+08,-2.10685e-19,-2.10685e-19,-2.10685e-19,2.07554e-12,9261,1e+08,4.40401e-19,4.40401e-19,4.40401e-19,1.45638e-11,6.02375e-11,7.68769e-11
962,1.926e-06,44.4056,68921,8e+08,-1.29311e-19,-1.29311e-19,-1.29311e-19,2.07983e-12,9261,1e+08,1.84937e-19,1.84937e-19,1.84937e-19,1.45684e-11,6.0228e-11,7.68762e-11
963,1.928e-06,44.4314,68921,8e+08,-9.53923e-20,-9.53923e-20,-9.53923e-20,2.08414e-12,9261,1e+08,-6.8234e-20,-6.8234e-20,-6.8234e-20,1.45745e-11,6.0216e-11,7.68746e-11
964,1.93e-06,44.457,68921,8e+08,-9.27924e-20,-9.27924e-20,-9.27924e-20,2.08844e-12,9261,1e+08,-3.25595e-19,-3.25595e-19,-3.25595e-19,1.45829e-11,6.02019e-11,7.68733e-11
965,1.932e-06,44.4836,68921,8e+08,-8.12601e-20,-8.12601e-20,-8.12601e-20,2.09275e-12,9261,1e+08,-6.16366e-19,-6.16366e-19,-6.16366e-19,1.45928e-11,6.01871e-11,7.68727e-11
966,1.934e-06,44.5087,68921,8e+08,-1.65163e-19,-1.65163e-19,-1.65163e-19,2.09706e-12,9261,1e+08,-8.53144e-19,-8.53144e-19,-8.53144e-19,1.46042e-11,6.01718e-11,7.68731e-11
967,1.936e-06,44.5338,68921,8e+08,-1.25389e-19,-1.25389e-19,-1.25389e-19,2.10138e-12,9261,1e+08,-1.11752e-18,-1.11752e-18,-1.11752e-18,1.46163e-11,6.0156e-11,7.68737e-11
968,1.938e-06,44.5584,68921,8e+08,-1.4628e-19,-1.4628e-19,-1.4628e-19,2.1057e-12,9261,1e+08,-1.36446e-18,-1.36446e-18,-1.36446e-18,1.46295e-11,6.01395e-11,7.68747e-11
969,1.94e-06,44.583,68921,8e+08,-1.41658e-19,-1.41658e-19,-1.41658e-19,2.11003e-12,9261,1e+08,-1.60583e-18,-1.60583e-18,-1.60583e-18,1.46447e-11,6.01199e-11,7.68746e-11
970,1.942e-06,44.6093,68921,8e+08,-1.49429e-19,-1.49429e-19,-1.49429e-19,2.11436e-12,9261,1e+08,-1.86597e-18,-1.86597e-18,-1.86597e-18,1.46622e-11,6.00964e-11,7.6873e-11
971,1.944e-06,44.7396,68921,8e+08,-1.30817e-19,-1.30817e-19,-1.30817e-19,2.1187e-12,9261,1e+08,-2.12218e-18,-2.12218e-18,-2.12218e-18,1.46806e-11,6.00721e-11,7.68714e-11
972,1.946e-06,44.7672,68921,8e+08,-1.52599e-19,-1.52599e-19,-1.52599e-19,2.12304e-12,9261,1e+08,-2.39114e-18,-2.39114e-18,-2.39114e-18,1.46999e-11,6.00484e-11,7.68714e-11
973,1.948e-06,44.797,68921,8e+08,-9.61429e-20,-9.61429e-20,-9.61429e-20,2.12738e-12,9261,1e+08,-2.67682e-18,-2.67682e-18,-2.67682e-18,1.47215e-11,6.00228e-11,7.68717e-11
974,1.95e-06,44.8532,68921,8e+08,-1.12554e-19,-1.12554e-19,-1.12554e-19,2.13173e-12,9261,1e+08,-2.93991e-18,-2.93991e-18,-2.93991e-18,1.47437e-11,5.99969e-11,7.68723e-11
975,1.952e-06,44.8913,68921,8e+08,-1.26124e-19,-1.26124e-19,-1.26124e-19,2.13608e-12,9261,1e+08,-3.19777e-18,-3.19777e-18,-3.19777e-18,1.47667e-11,5.99716e-11,7.68744e-11
976,1.954e-06,44.9222,68921,8e+08,-2.15071e-19,-2.15071e-19,-2.15071e-19,2.14043e-12,9261,1e+08,-3.4494e-18,-3.4494e-18,-3.4494e-18,1.47902e-11,5.9944e-11,7.68746e-11
977,1.956e-06,44.9514,68921,8e+08,-1.25267e-19,-1.25267e-19,-1.25267e-19,2.14479e-12,9261,1e+08,-3.71023e-18,-3.71023e-18,-3.71023e-18,1.48155e-11,5.99146e-11,7.68748e-11
